Date,Symbol,Open,High,Low,Close,Volume
2025-06-11,PNJ,115.89,116.57,115.0,115.76,925197
2025-06-12,PNJ,113.82,114.26,113.23,113.57,4986400
2025-06-13,PNJ,112.44,112.94,111.81,112.55,4299034
2025-06-14,PNJ,109.8,110.21,109.38,109.68,966024
2025-06-15,PNJ,108.49,109.52,107.3,108.08,1567342
2025-06-16,PNJ,109.03,110.08,107.95,109.48,4314381
2025-06-17,PNJ,109.09,110.2,108.81,109.2,1689720
2025-06-18,PNJ,109.29,110.16,107.9,108.97,3052912
2025-06-19,PNJ,108.29,108.87,107.36,108.3,4257829
2025-06-20,PNJ,107.95,108.63,107.3,107.63,2074875
2025-06-21,PNJ,106.61,107.36,105.86,106.68,4668681
2025-06-22,PNJ,109.39,110.23,108.96,109.55,1119823
2025-06-23,PNJ,108.83,109.73,107.76,108.94,1102937
2025-06-24,PNJ,108.23,109.16,107.31,108.08,2502254
2025-06-25,PNJ,108.44,109.05,107.42,108.12,1379443
2025-06-26,PNJ,106.29,107.25,105.72,106.41,3931156
2025-06-27,PNJ,107.75,108.67,107.34,107.92,1455021
2025-06-28,PNJ,109.81,110.87,109.02,110.06,2301919
2025-06-29,PNJ,111.43,111.96,110.82,111.5,4676186
2025-06-30,PNJ,109.17,109.74,108.33,108.71,4496487
2025-07-01,PNJ,111.28,112.39,110.43,111.24,3705366
2025-07-02,PNJ,111.68,112.23,110.67,111.62,2527953
2025-07-03,PNJ,111.79,112.26,111.11,111.94,2031551
2025-07-04,PNJ,111.15,112.54,110.67,111.61,4830556
2025-07-05,PNJ,111.22,111.69,110.77,111.24,2608395
2025-07-06,PNJ,109.31,110.15,109.05,109.43,2450558
2025-07-07,PNJ,105.84,106.66,105.0,106.34,1823721
2025-07-08,PNJ,106.27,107.55,105.89,106.55,3178325
2025-07-09,PNJ,110.09,111.57,109.3,110.48,5071287
2025-07-10,PNJ,110.58,111.2,109.8,110.13,2887785
2025-07-11,PNJ,108.84,109.28,108.24,108.86,5020361
2025-07-12,PNJ,111.46,111.81,110.51,111.33,4567138
2025-07-13,PNJ,110.6,111.6,109.65,110.49,1713444
2025-07-14,PNJ,111.49,111.88,110.94,111.35,1806875
2025-07-15,PNJ,118.0,118.59,117.45,117.83,5370263
2025-07-16,PNJ,114.74,115.62,113.84,114.74,5175914
2025-07-17,PNJ,112.87,113.38,112.6,112.85,4266846
2025-07-18,PNJ,113.48,114.49,113.17,113.52,2773343
2025-07-19,PNJ,112.25,112.73,111.11,112.12,4915143
2025-07-20,PNJ,110.4,111.69,109.46,110.82,3418166
2025-07-21,PNJ,109.19,109.76,108.51,109.4,4412220
2025-07-22,PNJ,108.63,109.81,107.82,108.84,3051689
2025-07-23,PNJ,106.69,107.27,105.77,106.1,4353264
2025-07-24,PNJ,103.1,103.39,102.51,102.97,4925936
2025-07-25,PNJ,102.13,102.77,101.26,101.81,3237113
2025-07-26,PNJ,102.68,103.38,101.72,102.35,949159
2025-07-27,PNJ,103.85,104.47,102.83,103.81,3527269
2025-07-28,PNJ,105.35,106.23,104.44,105.32,1422307
2025-07-29,PNJ,104.96,105.71,103.81,104.75,2889743
2025-07-30,PNJ,103.64,104.05,103.26,103.63,4234740
2025-07-31,PNJ,104.94,105.75,104.54,104.99,2251795
2025-08-01,PNJ,105.1,105.51,104.06,104.88,3822618
2025-08-02,PNJ,102.16,102.58,101.92,102.16,1276914
2025-08-03,PNJ,103.09,103.79,102.48,103.29,3509825
2025-08-04,PNJ,101.08,102.09,100.69,101.38,4916308
2025-08-05,PNJ,100.75,101.55,100.49,100.88,3984303
2025-08-06,PNJ,99.21,100.14,98.83,99.31,1636092
2025-08-07,PNJ,99.81,100.45,99.07,99.5,4040924
2025-08-08,PNJ,100.72,100.97,99.96,100.43,846148
2025-08-09,PNJ,103.03,103.34,102.23,102.74,3895646
2025-08-10,PNJ,106.42,106.87,105.71,106.43,4574068
2025-08-11,PNJ,107.71,108.63,107.08,107.66,4173521
2025-08-12,PNJ,106.32,107.17,105.56,105.94,4895716
2025-08-13,PNJ,109.92,110.45,109.29,110.04,4842777
2025-08-14,PNJ,111.12,111.58,110.18,110.77,2402525
2025-08-15,PNJ,112.65,113.59,112.22,112.47,4537426
2025-08-16,PNJ,111.44,112.24,110.54,111.86,3207776
2025-08-17,PNJ,109.32,110.03,108.13,109.16,1167197
2025-08-18,PNJ,110.15,110.66,109.2,109.75,1482626
2025-08-19,PNJ,110.68,111.18,110.33,110.64,1132290
2025-08-20,PNJ,106.07,106.86,105.64,106.31,1490252
2025-08-21,PNJ,101.62,102.51,100.85,102.1,1062096
2025-08-22,PNJ,101.91,102.48,100.76,101.57,4248370
2025-08-23,PNJ,100.17,100.81,99.49,100.2,3314990
2025-08-24,PNJ,99.42,99.89,98.89,99.21,3912372
2025-08-25,PNJ,99.75,100.61,99.26,99.82,2188171
2025-08-26,PNJ,100.37,101.31,99.45,100.04,1173277
2025-08-27,PNJ,99.21,100.13,98.44,99.16,3325873
2025-08-28,PNJ,100.4,101.32,100.07,100.35,4049221
2025-08-29,PNJ,99.43,100.23,98.64,99.71,2192915
2025-08-30,PNJ,100.73,101.02,100.17,100.67,3547400
2025-08-31,PNJ,100.87,101.42,100.04,100.6,1828789
2025-09-01,PNJ,100.25,101.04,99.5,100.31,4188564
2025-09-02,PNJ,100.58,101.7,99.69,100.77,1246306
2025-09-03,PNJ,99.07,100.15,98.63,99.16,4443761
2025-09-04,PNJ,98.87,99.42,98.07,98.92,2519239
2025-09-05,PNJ,100.0,100.67,99.64,99.89,4565235
2025-09-06,PNJ,98.42,99.16,98.07,98.32,2390221
2025-09-07,PNJ,98.82,99.6,98.3,98.92,1171831
2025-09-08,PNJ,97.64,98.13,97.21,97.73,4024384
2025-09-09,PNJ,97.53,97.74,96.64,97.45,4043271
2025-09-10,PNJ,97.49,98.22,97.13,97.53,3811670
2025-09-11,PNJ,97.38,97.88,96.33,97.26,1710623
2025-09-12,PNJ,95.07,96.08,94.23,95.22,1210479
2025-09-13,PNJ,96.3,96.8,95.46,95.94,1824944
2025-09-14,PNJ,96.95,97.7,96.5,96.92,896119
2025-09-15,PNJ,97.85,98.77,97.13,97.66,869590
2025-09-16,PNJ,98.71,99.27,97.75,98.76,3623962
2025-09-17,PNJ,97.72,98.38,97.24,97.62,1501096
2025-09-18,PNJ,98.49,98.94,97.53,98.46,1714451
2025-09-19,PNJ,96.82,97.54,96.46,96.72,1986933
2025-09-20,PNJ,94.68,95.23,93.97,94.94,1131316
2025-09-21,PNJ,97.51,97.8,96.52,97.21,1411591
2025-09-22,PNJ,98.65,99.05,98.24,98.73,4461745
2025-09-23,PNJ,97.75,98.74,97.48,97.79,1161417
2025-09-24,PNJ,97.38,97.9,96.43,97.49,3845911
2025-09-25,PNJ,96.54,96.82,95.88,96.2,1989679
2025-09-26,PNJ,95.26,95.76,94.98,95.23,3057743
2025-09-27,PNJ,98.48,98.96,97.44,98.27,2864622
2025-09-28,PNJ,96.53,97.02,95.84,96.73,3685018
2025-09-29,PNJ,93.51,94.62,92.87,93.8,5116097
2025-09-30,PNJ,94.09,94.51,93.26,94.1,1753842
2025-10-01,PNJ,96.17,96.54,95.71,96.23,4198485
2025-10-02,PNJ,95.79,96.04,95.15,95.71,2909770
2025-10-03,PNJ,97.64,98.75,96.79,97.83,4543822
2025-10-04,PNJ,96.4,96.8,95.67,96.35,2997503
2025-10-05,PNJ,98.17,98.95,97.68,97.96,4823180
2025-10-06,PNJ,99.36,99.99,98.83,99.4,4921286
2025-10-07,PNJ,98.48,98.96,97.99,98.6,3490981
2025-10-08,PNJ,98.37,99.32,97.48,98.21,4090991
2025-10-09,PNJ,97.85,98.84,97.49,97.97,3453141
2025-10-10,PNJ,98.51,99.56,98.22,98.74,4443177
2025-10-11,PNJ,95.04,95.31,94.66,95.12,4463845
2025-10-12,PNJ,95.57,95.93,94.64,95.51,2928548
2025-10-13,PNJ,94.84,95.19,94.05,94.96,1342894
2025-10-14,PNJ,92.95,93.72,92.18,92.7,2731267
2025-10-15,PNJ,94.46,95.16,93.6,94.15,3368731
