date,Change,open,high,low,close,volume,Value,Market_Cap
2020-06-23,-0.35,871.7,873.2,864.02,868.2,448603152.0,6760.47,3030694.19
2020-06-24,-0.98,868.2,873.13,857.58,859.71,362514060.0,4745.47,3003545.21
2020-06-25,-0.6,851.09,856.23,849.65,854.59,304806131.0,4503.43,2985671.25
2020-06-26,-0.31,857.29,857.43,850.66,851.98,289935299.0,3877.88,2976514.75
2020-06-29,-2.65,846.26,846.53,826.0,829.36,380557485.0,5383.49,2897422.22
2020-06-30,-0.51,836.72,840.31,821.92,825.11,353123289.0,4851.47,2882626.76
2020-07-01,2.23,827.67,844.26,826.38,843.49,298656734.0,4596.73,2946860.46
2020-07-02,-0.13,845.66,845.66,838.48,842.38,220037528.0,3719.49,2942861.52
2020-07-03,0.62,845.26,848.16,843.25,847.61,198885190.0,3493.43,2960967.09
2020-07-06,1.6,851.47,861.85,850.04,861.16,204616878.0,3811.43,3008301.63
2020-07-07,0.26,865.46,870.63,863.42,863.42,324095309.0,5639.3,3016903.16
2020-07-08,0.13,861.75,865.58,859.98,864.5,232407986.0,4251.68,3020652.94
2020-07-09,1.38,867.66,878.36,867.45,876.46,300412728.0,5161.19,3062552.31
2020-07-10,-0.6,873.7,878.53,867.59,871.21,283406477.0,4777.31,3044285.1
2020-07-13,-0.29,874.85,876.83,866.99,868.72,238773261.0,4180.28,3035501.4
2020-07-14,-0.07,865.01,868.11,860.28,868.11,230575265.0,3799.23,3033283.06
2020-07-15,0.21,872.8,876.69,869.91,869.91,253130699.0,4420.8,3036966.82
2020-07-16,0.8,871.81,876.83,869.25,876.83,237726384.0,4249.16,3063615.98
2020-07-17,-0.55,873.48,875.07,871.89,872.02,263500970.0,4317.05,3047415.89
2020-07-20,-1.22,870.66,871.64,861.4,861.4,277773041.0,4576.73,3010490.57
2020-07-21,0.03,863.94,864.7,856.94,861.69,239673647.0,4518.04,3011728.65
2020-07-22,-0.77,862.8,864.0,854.97,855.08,273601577.0,4279.81,2988632.77
2020-07-23,0.2,854.92,857.22,851.97,856.75,233195900.0,3815.31,2994030.05
2020-07-24,-3.22,854.23,854.57,816.65,829.16,494620427.0,7507.77,2897866.12
2020-07-27,-5.31,794.14,808.74,780.64,785.17,413323345.0,6968.97,2731170.19
2020-07-28,3.59,786.72,814.4,786.67,813.36,320368076.0,4912.96,2854930.05
2020-07-29,-2.77,795.03,800.39,779.82,790.84,351266408.0,5311.63,2775958.41
2020-07-30,1.3,796.22,802.97,794.88,801.13,181502027.0,3056.87,2812097.16
2020-07-31,-0.34,787.78,803.55,786.98,798.39,241922878.0,3759.95,2802525.88
2020-08-03,2.04,796.86,814.84,796.47,814.65,287007859.0,4615.93,2859524.72
2020-08-04,1.59,822.86,827.57,820.2,827.57,268990141.0,4123.1,2904991.18
2020-08-05,1.24,827.54,839.52,820.74,837.8,295569014.0,5293.49,2939809.72
2020-08-06,0.27,838.01,844.16,833.56,840.04,245808359.0,4087.55,2947903.95
2020-08-07,0.17,840.65,844.33,836.84,841.46,248330218.0,4254.37,2952797.46
2020-08-10,0.21,845.11,849.52,843.2,843.2,299655888.0,4785.17,2958703.55
2020-08-11,-0.01,847.61,847.61,840.35,843.08,242013396.0,4080.59,2958259.57
2020-08-12,0.46,844.19,848.54,842.88,846.92,262519250.0,4363.95,2971797.69
2020-08-13,0.96,849.96,855.19,849.86,855.05,246600858.0,4337.47,3000398.48
2020-08-14,-0.5,854.29,860.32,848.38,850.74,292564313.0,4987.41,2985295.97
2020-08-17,-0.07,848.08,852.05,841.62,850.15,229094880.0,3769.54,2983279.81
2020-08-18,-0.44,850.15,851.06,845.0,846.43,221802659.0,3874.06,2970300.62
2020-08-19,0.56,847.19,853.15,846.22,851.21,233185637.0,3932.46,2987079.0
2020-08-20,-0.35,851.21,856.99,847.44,848.21,279331648.0,6537.83,2976754.89
2020-08-21,0.77,849.99,856.45,849.69,854.78,279917393.0,4919.93,2999794.33
2020-08-24,1.63,860.35,868.68,860.35,868.68,370599955.0,6553.88,3048605.01
2020-08-25,0.63,870.92,877.57,870.92,874.12,382124325.0,7036.05,3067678.94
2020-08-26,-0.07,873.62,876.97,871.78,873.47,343495739.0,6130.81,3065258.87
2020-08-27,0.14,872.38,875.71,871.93,874.71,314268374.0,5742.47,3069695.86
2020-08-28,0.49,881.54,885.86,877.7,878.98,385069219.0,7512.07,3085033.14
2020-08-31,0.3,882.13,888.44,879.26,881.65,341618956.0,6213.81,3129220.49
2020-09-01,1.14,882.15,892.51,880.79,891.73,304342086.0,5808.71,3165171.18
2020-09-03,1.37,898.25,904.32,896.26,903.97,354960162.0,7231.71,3208748.67
2020-09-04,-0.27,896.02,903.11,893.86,901.54,333159856.0,6646.35,3200141.34
2020-09-07,-1.47,903.85,905.8,888.25,888.25,421316129.0,7517.96,3153050.28
2020-09-08,0.21,891.61,894.58,884.88,890.14,280430831.0,5403.36,3159697.32
2020-09-09,-0.09,883.68,892.4,881.57,889.32,308383123.0,5927.42,3156860.91
2020-09-10,-0.06,895.29,896.78,888.82,888.82,376713679.0,10961.1,3155172.41
2020-09-11,0.02,888.82,890.98,884.67,888.97,301772515.0,5440.83,3155820.75
2020-09-14,0.63,891.89,895.31,891.89,894.57,354726775.0,6228.88,3175772.67
2020-09-15,0.19,898.52,898.74,894.66,896.26,369279947.0,6544.22,3182043.83
2020-09-16,0.14,897.43,897.58,894.63,897.47,280765941.0,4850.87,3186231.2
2020-09-17,-0.38,897.47,899.41,890.93,894.04,383778121.0,6402.41,3174777.79
2020-09-18,0.77,896.08,902.11,895.82,900.95,349988370.0,6550.8,3202782.62
2020-09-21,0.78,904.5,909.78,904.5,907.94,390464980.0,7633.97,3227749.42
2020-09-22,-0.19,905.9,909.69,902.47,906.19,388513505.0,6664.23,3221543.45
2020-09-23,0.7,908.97,913.52,908.97,912.5,376975570.0,6425.67,3243962.46
2020-09-24,-0.43,910.53,914.51,907.32,908.58,383103360.0,6335.35,3232348.43
2020-09-25,-0.03,910.78,911.3,905.56,908.27,348094162.0,6210.44,3231248.26
2020-09-28,0.47,911.2,913.6,910.04,912.5,406575314.0,7175.41,3247548.03
2020-09-29,-0.93,916.63,917.49,903.98,903.98,444743891.0,8301.64,3217532.12
2020-09-30,0.14,904.34,907.0,900.44,905.21,324585031.0,6262.37,3221869.11
2020-10-01,0.98,910.13,914.09,909.13,914.09,338530857.0,6659.22,3253433.56
2020-10-02,-0.46,914.09,916.67,897.72,909.91,509116347.0,8521.02,3238563.24
2020-10-05,0.52,913.77,915.55,910.96,914.68,440932846.0,7112.46,3255649.92
2020-10-06,0.11,918.11,918.93,912.77,915.67,477821598.0,7902.78,3259178.35
2020-10-07,0.44,913.62,923.57,912.69,919.72,506788984.0,8623.4,3273823.73
2020-10-08,-0.1,922.08,922.08,913.89,918.84,448159626.0,7684.86,3270829.77
2020-10-09,0.56,919.48,924.0,917.7,924.0,371380679.0,6566.82,3289176.44
2020-10-12,0.2,930.78,933.13,923.28,925.83,435792867.0,8641.14,3297002.11
2020-10-13,0.44,926.76,930.96,923.78,929.86,343300491.0,6408.75,3311371.94
2020-10-14,1.11,931.89,940.18,931.89,940.18,449239903.0,13776.66,3348348.66
2020-10-15,0.27,945.28,945.93,938.7,942.76,447085547.0,9170.94,3356461.75
2020-10-16,0.06,944.03,946.23,935.98,943.3,422495729.0,9087.37,3359512.06
2020-10-19,0.04,945.01,946.29,941.92,943.69,372833124.0,7778.96,3361056.34
2020-10-20,0.08,941.0,944.54,937.32,944.42,421798143.0,8952.04,3364232.76
2020-10-21,-0.57,947.16,948.2,939.0,939.03,393129447.0,8245.08,3345016.94
2020-10-22,1.16,938.06,949.9,933.78,949.9,344883555.0,7117.22,3383767.35
2020-10-23,1.2,953.45,961.26,953.14,961.26,429998196.0,9361.34,3424255.6
2020-10-26,-1.09,967.52,970.15,950.8,950.8,402970071.0,8456.49,3387086.87
2020-10-27,-0.46,950.8,954.72,946.28,946.47,426703783.0,8545.81,3371627.09
2020-10-28,-2.69,942.82,946.91,921.05,921.05,430013010.0,8890.13,3281265.77
2020-10-29,-0.21,918.56,925.84,914.33,919.08,415473356.0,7821.28,3275335.95
2020-10-30,0.7,925.41,926.32,911.2,925.47,295504259.0,6481.43,3297030.63
2020-11-02,0.89,926.09,933.68,924.14,933.68,284540244.0,5242.02,3326654.32
2020-11-03,0.19,936.73,937.57,932.18,935.41,296845659.0,6173.91,3333059.55
2020-11-04,0.47,935.41,943.56,933.86,939.76,333472283.0,6912.3,3348457.71
2020-11-05,-0.21,940.32,945.51,937.75,937.75,287824330.0,6258.45,3341248.6
2020-11-06,0.06,939.73,941.2,934.63,938.29,250574226.0,5202.83,3343204.56
2020-11-09,1.46,942.15,951.99,942.15,951.99,374682477.0,7729.89,3404002.97
2020-11-10,-0.01,962.68,963.47,951.9,951.9,432294840.0,9422.02,3434012.38
2020-11-11,0.03,954.46,956.65,947.61,952.22,354598646.0,7657.93,3435171.74
2020-11-12,0.74,953.97,959.28,953.62,959.28,311982376.0,5725.11,3517756.83
2020-11-13,0.73,959.56,966.29,959.13,966.29,435415486.0,7871.44,3486121.44
2020-11-16,-1.6,970.11,972.98,950.5,950.79,483829079.0,10088.43,3430324.01
2020-11-17,1.9,955.52,968.9,953.22,968.9,381792656.0,7808.65,3495719.63
2020-11-18,0.48,969.48,974.3,966.32,973.53,450697628.0,9849.75,3512172.23
2020-11-19,1.0,975.32,983.26,974.33,983.26,468064054.0,10539.55,3547347.17
2020-11-20,0.69,984.71,990.0,980.72,990.0,472712782.0,9408.57,3571573.18
2020-11-23,0.42,991.87,995.9,985.38,994.19,458009662.0,10421.34,3586601.3
2020-11-24,0.16,996.55,997.99,984.92,995.76,512112006.0,12175.58,3592202.82
2020-11-25,0.42,1000.39,1002.31,996.8,999.94,440605226.0,10715.05,3607379.73
2020-11-26,0.6,999.24,1005.97,994.91,1005.97,467322920.0,10146.23,3629173.03
2020-11-27,0.42,1006.68,1010.22,1004.0,1010.22,420891239.0,9720.87,3644674.99
2020-11-30,-0.71,1011.82,1012.5,1002.61,1003.08,500790194.0,11133.47,3619112.05
2020-12-01,0.58,988.71,1008.87,988.71,1008.87,552421918.0,11559.29,3640122.14
2020-12-02,0.54,1008.77,1015.86,1007.91,1014.32,651740769.0,14135.8,3660130.54
2020-12-03,0.54,1016.73,1020.35,1014.06,1019.8,491973545.0,9770.2,3681334.44
2020-12-04,0.17,1019.8,1025.17,1018.67,1021.49,524830462.0,10512.67,3687388.25
2020-12-07,0.83,1024.34,1030.41,1022.14,1029.98,488232049.0,9831.07,3718987.16
2020-12-08,-0.07,1029.98,1032.58,1025.63,1029.26,499118651.0,10386.57,3716533.68
2020-12-09,0.96,1029.26,1039.55,1029.26,1039.13,558415410.0,11524.38,3813843.54
2020-12-10,-0.79,1041.65,1044.1,1030.91,1030.91,580514087.0,13139.86,3783876.92
2020-12-11,1.46,1033.19,1045.96,1030.06,1045.96,437626677.0,10424.36,3839098.06
2020-12-14,1.73,1048.97,1064.09,1048.97,1064.09,550075228.0,12504.05,3905585.76
2020-12-15,-0.83,1062.02,1067.45,1052.01,1055.27,634713240.0,13407.4,3873477.6
2020-12-16,1.11,1058.34,1066.99,1057.21,1066.99,565169351.0,11701.2,3916673.5
2020-12-17,-1.43,1058.63,1062.62,1051.42,1051.77,632285658.0,14371.3,3861158.77
2020-12-18,1.49,1055.75,1068.56,1055.75,1067.46,592247903.0,13096.2,3918889.98
2020-12-21,1.28,1071.62,1081.6,1070.86,1081.08,680799043.0,14178.09,3970572.25
2020-12-22,0.22,1081.85,1084.23,1077.06,1083.45,722743857.0,14449.55,3979572.92
2020-12-23,-0.42,1087.89,1094.09,1077.92,1078.9,783236380.0,14836.09,3981217.19
2020-12-24,-1.05,1083.83,1084.76,1046.89,1067.52,728864508.0,14040.71,3939722.14
2020-12-25,1.58,1068.83,1084.42,1061.83,1084.42,624804164.0,12722.83,4002324.09
2020-12-28,0.64,1094.37,1096.11,1083.9,1091.33,694264312.0,14398.76,4028270.6
2020-12-29,0.75,1090.49,1102.79,1087.93,1099.49,644942527.0,14216.28,4076288.81
2020-12-30,-0.18,1099.78,1108.83,1094.91,1097.54,644343975.0,13225.59,4069110.59
2020-12-31,0.58,1098.25,1105.33,1096.27,1103.87,499334458.0,10614.12,4093267.77
2021-01-04,1.5,1113.77,1126.43,1113.59,1120.47,721721645.0,16029.59,4154813.28
2021-01-05,1.08,1116.96,1134.45,1116.49,1132.55,725304942.0,15940.23,4199703.48
2021-01-06,0.94,1139.12,1152.85,1133.7,1143.21,752471348.0,17758.64,4241284.85
2021-01-07,1.16,1147.26,1156.49,1143.44,1156.49,725856536.0,16512.34,4290929.45
2021-01-08,0.97,1164.1,1176.33,1160.48,1167.69,770533348.0,17663.8,4337833.93
2021-01-11,1.47,1176.47,1186.45,1175.0,1184.89,806641771.0,18355.98,4401302.17
2021-01-12,0.62,1190.38,1192.28,1179.24,1192.28,677939669.0,15543.71,4429084.64
2021-01-13,-0.52,1197.32,1200.82,1183.18,1186.05,780334602.0,17843.32,4409168.43
2021-01-14,0.11,1189.48,1190.5,1178.84,1187.4,750592296.0,16912.34,4414580.56
2021-01-15,0.57,1188.84,1197.74,1188.84,1194.2,752092388.0,18514.98,4441619.32
2021-01-18,-0.19,1198.79,1200.85,1190.33,1191.94,711941348.0,16886.49,4433492.22
2021-01-19,-5.11,1189.91,1189.91,1117.17,1131.0,950250706.0,20120.44,4207381.04
2021-01-20,0.33,1136.5,1142.48,1098.05,1134.68,804467203.0,17480.36,4225884.9
2021-01-21,2.6,1146.86,1164.21,1132.66,1164.21,694333259.0,15550.49,4339905.07
2021-01-22,0.22,1166.77,1175.72,1161.43,1166.78,733216869.0,15859.75,4349511.79
2021-01-25,-0.06,1164.2,1172.18,1162.8,1166.05,680457673.0,15582.9,4347426.95
2021-01-26,-2.57,1164.97,1164.97,1121.03,1136.12,755452654.0,15824.8,4236100.43
2021-01-27,-3.43,1122.41,1132.99,1088.86,1097.17,759146102.0,16609.71,4091923.63
2021-01-28,-6.67,1041.71,1052.16,1022.77,1023.94,738316391.0,18240.56,3840640.32
2021-01-29,3.19,998.33,1076.11,998.33,1056.61,760761990.0,17414.5,3963487.53
2021-02-01,-2.0,1056.61,1074.52,1035.51,1035.51,590492538.0,12887.89,3885024.98
2021-02-02,3.86,1036.95,1075.53,1029.36,1075.53,575491077.0,12888.1,4034935.95
2021-02-03,3.32,1084.87,1113.24,1082.95,1111.29,675630548.0,15711.54,4169183.02
2021-02-04,0.08,1112.97,1117.88,1098.85,1112.19,500183097.0,12156.48,4172529.04
2021-02-05,1.32,1114.79,1126.91,1112.19,1126.91,509298369.0,12262.1,4229189.97
2021-02-08,-3.88,1127.06,1127.06,1075.1,1083.18,673676993.0,16408.07,4065058.77
2021-02-09,2.93,1090.88,1114.93,1078.98,1114.93,490619790.0,12463.21,4193191.46
2021-02-17,3.66,1127.46,1155.78,1127.46,1155.78,540934325.0,13753.15,4337697.97
2021-02-18,1.61,1157.1,1174.38,1148.66,1174.38,591468523.0,14949.26,4407596.11
2021-02-19,-0.07,1160.65,1178.18,1157.6,1173.5,552065090.0,14559.23,4404448.39
2021-02-22,0.13,1173.57,1182.67,1169.12,1175.04,602244742.0,15041.05,4411195.0
2021-02-23,0.22,1174.57,1184.32,1168.32,1177.64,572831931.0,15168.4,4420989.11
2021-02-24,-1.33,1184.32,1185.58,1154.36,1162.01,577460826.0,14828.2,4361946.47
2021-02-25,0.29,1169.97,1169.97,1155.74,1165.43,486542156.0,13165.27,4374849.75
2021-02-26,0.26,1148.88,1169.28,1148.88,1168.47,532602504.0,14583.44,4386562.79
2021-03-01,1.51,1176.93,1186.82,1174.45,1186.17,625389710.0,15869.28,4453022.87
2021-03-02,0.04,1196.16,1196.16,1181.99,1186.61,556907667.0,15064.22,4454676.79
2021-03-03,0.03,1184.73,1189.18,1180.25,1186.95,611469809.0,15130.52,4456938.67
2021-03-04,-1.55,1191.78,1191.9,1159.48,1168.52,657554870.0,16654.21,4388113.73
2021-03-05,0.01,1164.19,1169.56,1155.6,1168.69,564976607.0,14819.45,4388318.09
2021-03-08,-0.04,1180.33,1181.25,1164.02,1168.27,633419906.0,15298.25,4386453.65
2021-03-09,-0.54,1160.96,1166.42,1150.94,1161.97,604571702.0,14930.67,4362669.07
2021-03-10,0.7,1163.86,1170.59,1154.89,1170.08,702586973.0,17769.19,4393186.09
2021-03-11,1.0,1170.08,1183.73,1170.08,1181.73,611836498.0,14936.76,4437092.05
2021-03-12,-0.01,1185.21,1186.52,1178.14,1181.56,600944394.0,14382.72,4436419.46
2021-03-15,0.25,1183.89,1186.06,1178.8,1184.56,660060632.0,14970.7,4447684.07
2021-03-16,-0.39,1184.91,1184.91,1171.76,1179.9,662290412.0,15127.84,4429959.68
2021-03-17,0.52,1178.64,1186.09,1176.26,1186.09,679835478.0,15585.1,4455303.53
2021-03-18,1.25,1196.6,1200.94,1191.94,1200.94,612515348.0,15184.04,4511431.76
2021-03-19,-0.57,1195.47,1199.67,1191.96,1194.05,661594217.0,16990.36,4486058.99
2021-03-22,0.03,1200.05,1200.21,1189.31,1194.43,681599466.0,15602.34,4487229.77
2021-03-23,-0.92,1190.28,1191.47,1177.1,1183.45,664435693.0,15107.14,4445668.1
2021-03-24,-1.83,1169.42,1174.2,1154.22,1161.81,732336305.0,17433.04,4388902.73
2021-03-25,0.11,1164.41,1170.76,1154.44,1163.1,665795880.0,16970.26,4393646.51
2021-03-26,-0.08,1162.71,1165.76,1137.9,1162.21,651304353.0,15402.42,4390499.04
2021-03-29,1.16,1169.65,1175.77,1165.78,1175.68,640347845.0,13992.29,4439486.94
2021-03-30,0.91,1179.64,1187.29,1172.85,1186.36,753485790.0,16600.63,4478614.82
2021-03-31,0.43,1186.36,1196.45,1186.36,1191.44,683908885.0,14420.44,4491338.12
2021-04-01,2.07,1194.59,1217.26,1192.83,1216.1,652121780.0,16711.57,4584588.27
2021-04-02,0.69,1225.76,1228.29,1221.07,1224.45,641231395.0,16118.89,4616615.19
2021-04-05,0.95,1245.28,1245.28,1228.18,1236.05,670483772.0,16536.88,4661654.93
2021-04-06,0.32,1233.37,1244.63,1231.14,1239.96,672431779.0,16651.64,4676697.4
2021-04-07,0.2,1237.39,1242.38,1232.52,1242.38,708403670.0,16271.62,4686493.02
2021-04-08,-0.6,1242.38,1246.4,1232.26,1234.89,645518049.0,14124.79,4658124.22
2021-04-09,-0.26,1231.51,1234.98,1227.6,1231.66,713423060.0,17874.24,4646029.03
2021-04-12,1.69,1236.79,1252.45,1232.35,1252.45,861542703.0,21209.64,4737560.48
2021-04-13,-0.33,1262.44,1268.02,1247.66,1248.33,996867013.0,23026.71,4701489.61
2021-04-14,0.6,1240.9,1255.87,1233.01,1255.87,834873484.0,19043.81,4730592.3
2021-04-15,-0.69,1262.25,1265.87,1247.25,1247.25,775053326.0,20387.0,4698592.33
2021-04-16,-0.68,1245.06,1254.61,1227.14,1238.71,955729737.0,21342.22,4636519.94
2021-04-19,1.77,1243.58,1260.58,1233.77,1260.58,784419755.0,19505.44,4749033.12
2021-04-20,0.61,1267.74,1286.32,1261.28,1268.28,787972700.0,22540.3,4777800.9
2021-04-22,-3.19,1264.31,1271.98,1227.82,1227.82,736139227.0,20325.4,4636008.75
2021-04-23,1.69,1227.18,1248.53,1216.15,1248.53,682493110.0,19744.57,4703908.86
2021-04-26,-2.62,1251.25,1251.25,1214.14,1215.77,719954246.0,19026.66,4580939.74
2021-04-27,0.33,1213.84,1220.96,1204.14,1219.75,594670909.0,15149.45,4596321.9
2021-04-28,0.8,1220.26,1230.91,1217.49,1229.55,585559153.0,14900.07,4633491.85
2021-04-29,0.8,1234.91,1239.39,1231.25,1239.39,622124430.0,18959.38,4671648.79
2021-05-04,0.23,1222.08,1242.8,1212.56,1242.2,769930712.0,20958.51,4680319.65
2021-05-05,1.15,1244.69,1265.93,1244.69,1256.43,713713736.0,20823.35,4733914.0
2021-05-06,-0.47,1255.42,1261.49,1246.64,1250.57,698891646.0,19884.42,4712451.79
2021-05-07,-0.7,1245.48,1250.5,1231.92,1241.81,752792552.0,21914.35,4679195.57
2021-05-10,1.43,1239.96,1259.58,1236.85,1259.58,739938220.0,22738.74,4745757.23
2021-05-11,-0.28,1265.11,1272.55,1256.04,1256.04,736619641.0,22263.46,4732483.1
2021-05-12,1.04,1251.97,1269.09,1249.18,1269.09,670779453.0,20519.21,4781326.29
2021-05-13,-0.56,1262.98,1273.49,1261.99,1261.99,683817826.0,21293.82,4755697.1
2021-05-14,0.35,1266.43,1271.45,1259.97,1266.36,699082843.0,21669.23,4772295.55
2021-05-17,-0.6,1272.55,1277.83,1258.5,1258.7,724561636.0,22407.09,4740131.49
2021-05-18,-0.48,1259.57,1262.22,1249.02,1252.68,664191335.0,20512.86,4717850.67
2021-05-19,0.78,1254.78,1262.71,1250.58,1262.49,667384349.0,21249.77,4754959.8
2021-05-20,1.25,1264.62,1278.22,1255.78,1278.22,719229974.0,22292.11,4812965.12
2021-05-21,0.45,1272.84,1289.03,1268.46,1283.93,669530845.0,23295.17,4835753.9
2021-05-24,1.09,1287.5,1299.83,1287.36,1297.98,684703470.0,23271.76,4888914.5
2021-05-25,0.82,1299.19,1308.58,1297.23,1308.58,654764242.0,20910.44,4928334.71
2021-05-26,0.62,1308.04,1317.3,1304.68,1316.7,695962130.0,21422.99,4959092.77
2021-05-27,-1.0,1318.42,1319.67,1299.99,1303.57,712710132.0,23758.27,4909700.09
2021-05-28,1.3,1307.79,1323.09,1300.06,1320.46,748737244.0,24426.48,4973028.08
2021-05-31,0.57,1326.65,1328.05,1307.56,1328.05,720742999.0,25139.68,5001796.99
2021-06-01,0.73,1329.47,1346.34,1328.84,1337.78,613963303.0,21566.62,5039003.4
2021-06-02,0.22,1337.78,1344.98,1330.82,1340.78,788698152.0,25595.75,5051195.61
2021-06-03,1.75,1345.21,1366.0,1345.21,1364.28,883068502.0,29019.98,5143633.18
2021-06-04,0.72,1367.06,1374.05,1360.42,1374.05,926409649.0,30882.83,5180375.93
2021-06-07,-1.11,1374.59,1375.74,1347.21,1358.78,862379035.0,28619.63,5123192.15
2021-06-08,-2.86,1355.36,1364.48,1318.11,1319.88,904793100.0,29757.94,4977287.22
2021-06-09,0.99,1323.52,1339.14,1312.08,1332.9,800785193.0,25328.57,5026637.18
2021-06-10,-0.7,1332.9,1336.71,1317.49,1323.58,712872912.0,24879.68,4991483.23
2021-06-11,2.13,1326.79,1352.47,1322.08,1351.74,720480758.0,23452.02,5097894.68
2021-06-14,0.74,1352.73,1368.53,1352.73,1361.72,763979437.0,24956.56,5134549.87
2021-06-15,0.41,1361.58,1372.72,1356.59,1367.36,719037835.0,24131.82,5155607.54
2021-06-16,-0.79,1363.85,1370.14,1350.73,1356.52,760331650.0,23130.04,5114511.26
2021-06-17,0.25,1341.06,1364.55,1337.49,1359.92,760327339.0,22294.17,5126923.16
2021-06-18,1.31,1366.19,1377.77,1363.52,1377.77,799208699.0,23417.93,5194160.13
2021-06-21,-0.37,1373.59,1381.74,1367.85,1372.63,759479780.0,22384.82,5175150.26
2021-06-22,0.53,1380.84,1385.98,1375.0,1379.97,736990105.0,22142.37,5203166.53
2021-06-23,-0.22,1383.15,1388.33,1372.06,1376.87,700670376.0,20849.76,5191781.42
2021-06-24,0.21,1376.87,1384.71,1372.99,1379.72,582977958.0,18250.4,5203464.2
2021-06-25,0.75,1382.11,1390.12,1372.8,1390.12,588537248.0,18849.14,5242661.01
2021-06-28,1.13,1397.96,1406.02,1390.56,1405.81,688384896.0,22906.42,5300926.35
2021-06-29,0.3,1408.34,1416.34,1406.87,1410.04,629890702.0,20457.97,5315544.4
2021-06-30,-0.11,1410.83,1419.61,1408.18,1408.55,584992238.0,20875.66,5312379.47
2021-07-01,0.61,1412.15,1417.27,1402.18,1417.08,739314094.0,25562.51,5344566.46
2021-07-02,0.23,1422.89,1424.28,1415.82,1420.27,689398962.0,25543.69,5357029.31
2021-07-05,-0.64,1411.13,1421.52,1394.12,1411.13,806114867.0,27703.76,5324824.32
2021-07-06,-3.99,1411.13,1418.99,1354.79,1354.79,793387049.0,28443.45,5113268.57
2021-07-07,2.49,1354.79,1388.55,1334.88,1388.55,772695930.0,26102.53,5240524.08
2021-07-08,-1.0,1388.55,1388.55,1363.92,1374.68,543122517.0,19947.56,5188452.38
2021-07-09,-2.0,1374.68,1374.68,1335.9,1347.14,745746263.0,24887.89,5085241.85
2021-07-12,-3.77,1347.14,1347.14,1270.06,1296.3,1009062583.0,32265.64,4893480.32
2021-07-13,0.1,1296.3,1307.73,1278.3,1297.54,549974963.0,15610.2,4897791.25
2021-07-14,-1.36,1297.54,1305.37,1264.68,1279.91,582412943.0,18852.39,4818291.09
2021-07-15,1.09,1279.91,1299.18,1270.77,1293.92,432224495.0,14855.62,4884421.22
2021-07-16,0.42,1293.92,1304.37,1293.92,1299.31,458119740.0,15180.03,4904784.8
2021-07-19,-4.29,1299.31,1299.31,1237.79,1243.51,719183259.0,21605.64,4694614.38
2021-07-20,2.39,1243.51,1273.29,1225.52,1273.29,559336038.0,17542.09,4806889.27
2021-07-21,-0.2,1273.29,1284.33,1266.71,1270.79,444894981.0,15699.35,4798068.03
2021-07-22,1.8,1270.79,1294.16,1266.54,1293.67,527188537.0,16682.57,4884465.5
2021-07-23,-1.92,1293.67,1295.63,1268.83,1268.83,573870150.0,19097.95,4790978.19
2021-07-26,0.31,1268.83,1277.33,1254.57,1272.71,496301621.0,15484.78,4805651.42
2021-07-27,0.33,1272.71,1288.35,1272.71,1276.93,557638722.0,18299.45,4821460.4
2021-07-28,0.01,1276.93,1281.17,1271.78,1277.07,398091269.0,12837.8,4823085.02
2021-07-29,1.29,1277.07,1293.6,1277.07,1293.6,479813862.0,15860.79,4893826.14
2021-07-30,1.27,1293.6,1311.97,1293.6,1310.05,633005700.0,21552.64,4956463.44
2021-08-02,0.32,1310.05,1322.35,1304.49,1314.22,601553118.0,19272.28,4972339.94
2021-08-03,1.39,1314.22,1332.44,1314.22,1332.44,632122452.0,21020.74,5041155.51
2021-08-04,0.17,1332.44,1340.76,1328.4,1334.74,648343003.0,21089.04,5052198.79
2021-08-05,0.81,1334.74,1346.62,1326.8,1345.55,615928480.0,18877.76,5093225.3
2021-08-06,-0.3,1345.55,1351.85,1341.45,1341.45,718719877.0,22316.64,5077808.88
2021-08-09,1.37,1341.45,1361.12,1334.69,1359.86,675498941.0,22447.4,5147576.16
2021-08-10,0.19,1359.86,1370.35,1358.12,1362.43,702104170.0,22699.92,5157328.95
2021-08-11,-0.34,1362.43,1374.03,1357.79,1357.79,795874377.0,26116.18,5139953.35
2021-08-12,-0.35,1357.79,1365.01,1353.05,1353.05,733221550.0,22472.25,5121883.87
2021-08-13,0.3,1353.05,1357.41,1336.74,1357.05,738044446.0,24500.61,5144056.1
2021-08-16,1.03,1357.05,1372.33,1357.05,1370.96,821013665.0,27340.63,5196637.62
2021-08-17,-0.57,1370.96,1379.7,1359.11,1363.09,762510879.0,25619.84,5167495.64
2021-08-18,-0.16,1363.09,1370.5,1355.83,1360.94,683142408.0,24268.93,5159993.33
2021-08-19,1.02,1360.94,1374.85,1352.94,1374.85,721400053.0,25346.54,5212471.18
2021-08-20,-3.3,1374.85,1374.85,1317.52,1329.43,1199466039.0,38222.3,5040510.25
2021-08-23,-2.3,1329.43,1326.07,1298.86,1298.86,787339710.0,25702.43,4924739.04
2021-08-24,-0.01,1298.86,1307.56,1289.16,1298.74,702790631.0,23286.92,4924385.27
2021-08-25,0.83,1298.74,1309.8,1291.7,1309.55,511405183.0,16572.94,4965060.05
2021-08-26,-0.64,1309.55,1316.26,1295.77,1301.12,518083743.0,17648.14,4933199.24
